date,volumeto,close,bitcoin,num_tweets
2017-06-17,235239296.33,2539.56,8.260000000000002,35393.0
2017-06-18,210372750.85,2616.82,7.98,33617.0
2017-06-19,300034010.58,2754.38,7.98,38427.0
2017-06-20,313234721.45,2677.62,8.540000000000001,41414.0
2017-06-21,210318780.96,2722.84,9.1,40215.0
2017-06-22,155303414.19,2710.37,8.680000000000001,37617.0
2017-06-23,228007287.01,2590.05,8.260000000000002,42760.0
2017-06-24,220679135.83,2541.62,8.120000000000001,42670.47368421053
2017-06-25,401912134.89,2446.05,7.700000000000001,42580.94736842105
2017-06-26,381517099.87,2583.75,9.24,42491.42105263158
2017-06-27,279792448.24,2577.74,10.920000000000002,42401.89473684211
2017-06-28,191733499.8,2558.37,10.22,42312.36842105263
2017-06-29,183878856.3,2480.61,8.120000000000001,42222.84210526316
2017-06-30,160661673.8,2424.61,7.420000000000001,42133.31578947369
2017-07-01,165839565.2,2536.46,9.75,42043.78947368421
2017-07-02,212244951.2,2572.47,9.88,41954.26315789474
2017-07-03,210433639.12,2617.32,9.88,41864.73684210526
2017-07-04,232257106.93,2627.86,10.27,41775.21052631579
2017-07-05,156558009.83,2614.24,10.01,41685.68421052631
2017-07-06,229168229.22,2513.88,9.62,41596.15789473684
2017-07-07,136973389.49,2564.86,9.88,41506.63157894737
2017-07-08,99506518.51,2511.43,9.88,41417.10526315789
2017-07-09,297270301.0,2344.02,9.36,41327.57894736842
2017-07-10,341998621.09,2324.29,10.4,41238.05263157895
2017-07-11,257095280.13,2403.09,11.7,41148.52631578947
2017-07-12,208630220.69,2362.44,11.31,41059.0
2017-07-13,257704533.44,2234.17,10.53,37788.0
2017-07-14,320719096.8,1975.08,10.66,36999.0
2017-07-15,364287861.72,1914.09,11.83,35882.0
2017-07-16,368366495.35,2233.39,12.87,35044.0
2017-07-17,465220151.81,2320.23,12.48,42841.0
2017-07-18,357639189.58,2282.58,12.48,38869.0
2017-07-19,807416890.88,2866.02,11.31,40774.0
2017-07-20,529154789.97,2675.08,12.61,42878.0
2017-07-21,341992860.2,2836.53,12.48,41888.0
2017-07-22,299869260.34,2756.61,10.79,36424.0
2017-07-23,229047365.02,2763.42,11.18,36108.0
2017-07-24,534765380.75,2582.58,10.79,44080.0
2017-07-25,340465234.92,2559.21,11.96,44885.0
2017-07-26,269880857.99,2691.88,11.05,47880.0
2017-07-27,383479795.74,2806.75,10.66,49367.0
2017-07-28,230818894.97,2733.5,12.09,46138.0
2017-07-29,222933516.31,2766.49,10.4,35823.0
2017-07-30,254836601.62,2883.27,10.53,37073.0
2017-07-31,341216428.6,2746.99,13.0,45510.0
2017-08-01,222534344.58,2720.53,19.4,52376.0
2017-08-02,188517085.91,2809.99,16.6,50050.0
2017-08-03,195800289.46,2878.49,10.4,47758.0
2017-08-04,503737620.4,3262.8,9.0,47503.0
2017-08-05,196484496.53,3232.03,12.2,48992.0
2017-08-06,294021645.24,3401.91,9.6,36187.0
2017-08-07,366169429.25,3429.38,12.4,46630.0
2017-08-08,324058681.71,3348.79,13.6,53994.0
2017-08-09,242024460.29,3425.67,11.4,48611.0
2017-08-10,345135492.36,3654.37,9.8,45181.0
2017-08-11,469532325.43,3871.62,11.0,49242.0
2017-08-12,638917500.34,4062.6,12.8,44387.0
2017-08-13,540927757.84,4327.94,16.6,47827.0
2017-08-14,872840682.33,4161.66,20.0,57531.0
2017-08-15,472960334.46,4387.4,19.8,65447.0
2017-08-16,554232802.49,4278.92,16.400000000000002,53779.0
2017-08-17,603898315.45,4105.37,16.400000000000002,71870.0
2017-08-18,462723151.89,4150.45,15.6,61067.0
2017-08-19,288193446.22,4066.6,14.4,51709.0
2017-08-20,365174045.82,4005.1,13.4,58268.0
2017-08-21,659657838.92,4089.7,13.8,53402.0
2017-08-22,402340258.48,4141.09,15.2,59244.0
2017-08-23,305373477.79,4318.35,14.2,59293.0
2017-08-24,362283252.98,4364.41,13.2,63067.0
2017-08-25,199403922.82,4352.3,13.6,58723.0
2017-08-26,185180843.1,4345.75,10.6,50258.0
2017-08-27,325285703.33,4390.31,9.8,47358.0
2017-08-28,455467850.19,4597.31,11.6,53173.0
2017-08-29,313466398.12,4583.02,14.4,60452.0
2017-08-30,338981145.1,4735.11,14.4,57072.0
2017-08-31,491140364.58,4921.85,16.2,58244.0
2017-09-01,747713818.1,4573.8,13.65,67953.0
2017-09-02,470135795.37,4612.92,12.81,53177.0
2017-09-03,737216060.51,4267.45,11.55,49077.0
2017-09-04,673846827.74,4409.08,14.28,77422.0
2017-09-05,504717245.65,4618.71,14.28,61290.0
2017-09-06,324939872.82,4635.6,12.18,57051.0
2017-09-07,786819863.5,4326.45,10.92,51603.0
2017-09-08,332195251.06,4335.13,11.97,57797.0
2017-09-09,451244396.53,4245.89,9.24,54796.0
2017-09-10,375254125.16,4217.9,9.03,52629.0
2017-09-11,453402207.42,4158.92,11.13,61659.0
2017-09-12,728385231.78,3870.29,11.34,64321.0
2017-09-13,1118258889.56,3243.08,15.12,73211.0
2017-09-14,1519153953.02,3713.76,19.53,81128.0
2017-09-15,627559216.22,3698.92,21.0,78373.0
2017-09-16,351250484.2,3689.61,13.44,64396.0
2017-09-17,586938661.3,4100.28,10.29,52831.0
2017-09-18,488897829.62,3907.96,12.81,73426.0
2017-09-19,342438072.5,3882.16,12.18,71751.0
2017-09-20,543570164.08,3617.27,10.29,59979.0
2017-09-21,414612501.81,3600.83,10.08,61443.0
2017-09-22,253370774.72,3788.02,9.45,63652.0
2017-09-23,183852135.74,3667.52,6.93,56876.0
2017-09-24,386674961.65,3932.83,6.51,55081.0
2017-09-25,248481868.86,3892.7,7.77,72699.0
2017-09-26,480358673.93,4212.2,7.77,61973.0
2017-09-27,386909537.01,4195.65,8.4,65959.0
2017-09-28,404599756.28,4172.79,8.4,70657.0
2017-09-29,290796939.99,4360.62,7.56,76874.0
2017-09-30,262485153.92,4403.09,7.14,56280.0
2017-10-01,314621927.61,4401.32,7.590000000000001,58917.0
2017-10-02,353046057.47,4314.18,9.2,66945.0
2017-10-03,272424730.47,4218.66,8.97,70772.0
2017-10-04,271914958.4,4321.44,8.97,76296.0
2017-10-05,269878225.69,4371.94,8.05,61290.0
2017-10-06,176332039.12,4435.81,8.05,68406.0
2017-10-07,323063950.84,4611.7,7.13,76111.0
2017-10-08,518586828.49,4777.49,7.82,63113.0
2017-10-09,475717720.64,4763.36,10.81,73002.0
2017-10-10,338533507.33,4824.2,11.96,79373.0
2017-10-11,848641969.34,5432.62,10.81,68320.0
2017-10-12,1211469140.96,5637.26,19.32,106779.0
2017-10-13,434406119.95,5824.71,23.0,99372.0
2017-10-14,571166215.25,5688.14,15.18,83670.0
2017-10-15,349154669.33,5759.33,14.03,93320.0
2017-10-16,368658284.35,5598.58,14.95,77238.0
2017-10-17,654722509.03,5575.83,14.26,80151.0
2017-10-18,469774559.06,5698.65,14.49,71392.0
2017-10-19,729487923.01,5993.11,13.8,85571.0
2017-10-20,684989667.22,6006.65,16.560000000000002,94627.0
2017-10-21,618893096.8,5982.86,18.630000000000003,66998.0
2017-10-22,801148315.46,5903.61,14.72,74513.0
2017-10-23,811951129.66,5513.08,17.48,86442.0
2017-10-24,585738379.88,5734.0,19.09,74472.0
2017-10-25,547664553.57,5887.61,17.02,72426.0
2017-10-26,488283724.04,5764.56,16.330000000000002,67679.0
2017-10-27,305611140.99,5726.61,14.49,69197.0
2017-10-28,966990808.93,6147.52,11.5,59449.0
2017-10-29,481600502.95,6124.28,12.42,64396.0
2017-10-30,637838767.02,6451.24,15.64,73018.0
2017-10-31,869798619.79,6737.78,18.4,86043.0
2017-11-01,1663170039.86,7024.81,12.76,89885.0
2017-11-02,1120978013.29,7152.12,17.6,92923.0
2017-11-03,773371754.85,7363.8,15.4,77953.0
2017-11-04,789287755.18,7389.55,11.88,73373.0
2017-11-05,1148125488.89,6959.23,11.88,67196.0
2017-11-06,716798409.14,7102.75,12.32,72577.0
2017-11-07,1632547465.88,7444.36,11.88,64461.0
2017-11-08,915963933.06,7129.59,13.2,81551.0
2017-11-09,1513421266.51,6565.8,11.44,81241.0
2017-11-10,878096915.35,6339.86,14.52,80481.0
2017-11-11,1629165385.9,5878.13,14.08,68892.0
2017-11-12,1135256036.03,6522.45,18.04,71176.0
2017-11-13,634604991.54,6597.06,15.4,73373.0
2017-11-14,922959468.47,7283.22,12.32,71630.0
2017-11-15,1010130763.21,7853.68,12.32,79934.0
2017-11-16,917599923.24,7699.95,12.76,87538.0
2017-11-17,571121111.0,7780.91,14.52,83410.0
2017-11-18,541391321.61,8042.64,11.0,68192.0
2017-11-19,617354329.03,8244.69,10.56,72762.0
2017-11-20,938345413.24,8099.97,13.64,102144.0
2017-11-21,539697375.37,8234.55,14.52,87110.0
2017-11-22,555465146.26,8013.41,12.32,78405.0
2017-11-23,595710405.8,8200.8,11.44,75047.0
2017-11-24,718483679.6,8754.69,11.0,69886.0
2017-11-25,782499976.71,9318.42,11.88,71625.0
2017-11-26,1025175619.87,9733.2,17.16,80943.0
2017-11-27,865328615.73,9906.04,23.76,98413.0
2017-11-28,2418792360.6,9837.86,28.16,106360.0
2017-11-29,1836210107.31,9946.76,44.0,128781.0
2017-11-30,1353669597.43,10861.47,36.52,103190.0
2017-12-01,950474241.58,10912.73,38.0,105017.0
2017-12-02,1380012064.12,11246.21,29.0,88292.0
2017-12-03,1057859226.18,11623.91,29.0,83022.0
2017-12-04,1048839303.8,11667.13,34.0,97945.0
2017-12-05,2437037791.81,13749.57,34.0,103919.0
2017-12-06,4510225316.19,16850.31,48.0,116856.0
2017-12-07,4546014731.58,16047.61,97.0,155600.0
2017-12-08,2699876215.33,14843.42,88.0,124260.0
2017-12-09,2904037859.64,15059.6,57.0,114109.0
2017-12-10,2634267594.52,16732.47,55.0,100455.0
2017-12-11,2246138895.89,17083.9,62.0,128425.0
2017-12-12,2576055941.69,16286.82,61.0,113215.0
2017-12-13,1773813863.46,16467.91,54.0,98863.0
2017-12-14,2682351213.91,17604.85,46.0,109628.0
2017-12-15,2078806368.79,19345.49,42.0,105711.0
2017-12-16,2264650369.71,19065.71,43.0,82782.0
2017-12-17,2597510049.89,18972.32,48.0,84441.0
2017-12-18,3136709262.09,17523.7,46.0,97245.0
2017-12-19,3791752510.78,16461.97,51.0,83423.0
2017-12-20,2619295475.76,15632.12,69.0,101169.0
2017-12-21,6245731508.4,13664.97,51.0,105591.0
2017-12-22,2491903154.48,14396.46,100.0,124670.0
2017-12-23,2428437693.16,13789.95,61.0,100098.0
2017-12-24,1487888106.52,13833.49,46.0,70864.0
2017-12-25,2198577125.17,15756.56,41.0,64029.0
2017-12-26,2162831128.76,15416.64,40.0,77648.0
2017-12-27,2425912717.56,14398.7,39.0,78968.0
2017-12-28,1733583750.2,14392.57,38.0,79968.0
2017-12-29,2387311023.42,12531.52,33.0,77151.0
2017-12-30,1492142483.58,13850.4,34.0,71377.0
2017-12-31,1057521524.42,13444.88,27.0,64989.0
2018-01-01,1956783037.35,14754.13,25.08,62044.0
2018-01-02,1604206990.04,15156.62,30.78,77723.0
2018-01-03,1656714736.62,15180.08,31.35,79086.0
2018-01-04,2283988962.92,16954.78,29.07,74534.0
2018-01-05,1412703790.73,17172.3,28.5,76404.0
2018-01-06,1309532650.11,16228.16,26.79,62977.0
2018-01-07,2166366561.33,14976.17,25.08,67259.0
2018-01-08,1486802326.34,14468.5,29.07,30585.0
2018-01-09,2025083791.13,14919.49,27.93,80932.0
2018-01-10,2373494121.74,13308.06,27.36,82357.0
2018-01-11,1402292716.89,13841.19,33.059999999999995,100333.0
2018-01-12,1021352776.21,14243.12,26.22,80737.0
2018-01-13,1112590573.36,13638.63,23.37,63396.0
2018-01-14,1170462750.59,13631.98,20.52,65657.0
2018-01-15,3842651741.45,11282.49,21.09,76852.0
2018-01-16,3666978316.26,11162.7,42.18,102135.0
2018-01-17,2357251805.09,11175.52,56.99999999999999,111394.0
2018-01-18,1264875700.45,11521.76,39.9,100366.0
2018-01-19,1492721765.44,12783.94,27.93,57244.0
2018-01-20,1552755289.93,11549.93,23.94,75149.0
2018-01-21,1811992345.95,10814.52,21.66,76295.0
2018-01-22,1710180828.64,10858.23,25.65,93708.0
2018-01-23,1286435482.05,11429.02,25.08,81995.0
2018-01-24,1061064251.44,11175.87,22.8,78855.0
2018-01-25,1560135332.27,11104.2,21.66,79509.0
2018-01-26,1031091633.68,11459.71,22.8,73227.0
2018-01-27,1038153169.8,11767.74,18.24,63956.0
2018-01-28,920836244.04,11233.95,17.099999999999998,66645.0
2018-01-29,1720894077.2,10107.26,17.669999999999998,82322.0
2018-01-30,1230902973.11,10226.86,20.52,84246.0
2018-01-31,1964308989.29,9114.72,21.66,81651.0
2018-02-01,2768759876.15,8870.82,22.8,93008.0
2018-02-02,1253484523.4,9251.27,31.6,102640.0
2018-02-03,1413207410.82,8218.05,20.4,76444.0
2018-02-04,2534149181.03,6937.08,17.2,78202.0
2018-02-05,3397596513.74,7701.25,31.6,99959.0
2018-02-06,2159765331.36,7592.72,40.0,109734.0
2018-02-07,1594673973.51,8260.69,25.200000000000003,95072.0
2018-02-08,1348072086.15,8696.83,20.8,101569.0
2018-02-09,1348923336.33,8569.29,18.4,89542.0
2018-02-10,1013771945.88,8084.61,14.8,77570.0
2018-02-11,1085921871.17,8911.27,13.6,75335.0
2018-02-12,853320352.71,8544.69,14.8,83783.0
2018-02-13,1220863360.18,9485.64,13.2,73084.0
2018-02-14,1666668487.88,10033.75,14.0,72888.0
2018-02-15,1061827697.26,10188.73,14.8,74208.0
2018-02-16,1327921168.02,11097.21,13.6,74964.0
2018-02-17,1659704217.34,10417.23,12.4,69716.0
2018-02-18,1186535653.61,11182.28,13.2,62968.0
2018-02-19,1640343867.77,11256.43,12.4,69225.0
2018-02-20,1982721124.63,10481.66,14.0,75215.0
2018-02-21,1795951829.82,9847.96,13.6,69562.0
2018-02-22,1399448203.16,10175.51,12.8,66124.0
2018-02-23,1244484468.57,9705.73,10.8,62576.0
2018-02-24,793093192.66,9610.11,10.0,56616.0
2018-02-25,1181729273.47,10326.5,9.2,63393.0
2018-02-26,1060840699.02,10594.76,10.4,66533.0
2018-02-27,1126074675.67,10334.44,10.8,64827.0
2018-02-28,952472120.03,10929.37,9.6,68823.0
2018-03-01,852908489.64,11043.12,18.17,61852.0
2018-03-02,812200126.22,11465.36,18.86,61317.0
2018-03-03,690727335.55,11504.42,17.02,61071.416666666664
2018-03-04,791471905.1,11440.73,14.72,60825.833333333336
2018-03-05,1210081181.36,10735.45,17.94,60580.25
2018-03-06,1858869115.0,9928.56,17.71,60334.666666666664
2018-03-07,1492236089.97,9316.72,20.01,60089.083333333336
2018-03-08,2081621422.7,9252.76,20.01,59843.5
2018-03-09,1084925795.69,8797.27,23.0,59597.916666666664
2018-03-10,1374814644.2,9544.84,15.87,59352.333333333336
2018-03-11,1435404200.39,9142.15,15.87,59106.75
2018-03-12,1228556284.3,9160.12,18.4,58861.166666666664
2018-03-13,1385572511.72,8217.7,17.25,58615.583333333336
2018-03-14,1519850464.55,8268.41,20.01,58370.0
2018-03-15,1082790136.53,8283.23,23.0,58124.416666666664
2018-03-16,901939422.97,7883.45,19.09,57878.833333333336
2018-03-17,1535519444.95,8215.4,15.87,57633.25
2018-03-18,1447812723.08,8623.14,20.47,57387.666666666664
2018-03-19,1150462439.42,8920.71,20.01,57142.083333333336
2018-03-20,991376396.96,8911.35,17.94,56896.5
2018-03-21,1023286566.15,8724.98,17.71,56650.916666666664
2018-03-22,939997284.45,8934.8,16.79,56405.333333333336
2018-03-23,827663165.33,8548.06,15.87,56159.75
2018-03-24,657643520.26,8472.84,12.42,55914.166666666664
2018-03-25,1079038734.78,8152.2,12.42,55668.583333333336
2018-03-26,930754990.52,7808.48,18.86,55423.0
2018-03-27,657712114.92,7959.78,16.79,55177.416666666664
2018-03-28,1379180030.3,7106.62,15.41,54931.833333333336
2018-03-29,1584675343.21,6853.76,18.630000000000003,54686.25
2018-03-30,915400590.57,6943.77,21.62,54440.666666666664
2018-03-31,889887684.72,6835.84,14.26,54195.083333333336
2018-04-01,748861435.14,7074.6,16.919999999999998,53949.5
2018-04-02,905326798.64,7434.3,18.0,53703.916666666664
2018-04-03,877199782.17,6815.5,16.74,53458.333333333336
2018-04-04,777145174.76,6790.45,15.84,53212.75
2018-04-05,605651287.47,6634.86,17.099999999999998,52967.166666666664
2018-04-06,564883141.53,6917.2,18.0,52721.58333333333
2018-04-07,425825572.09,7049.92,12.78,52476.0
2018-04-08,901883664.92,6789.53,11.16,52796.0
2018-04-09,424510977.27,6871.07,15.66,59029.0
2018-04-10,450141340.22,6977.13,14.94,59044.0
2018-04-11,1490759969.77,7927.73,14.04,61072.0
2018-04-12,1171435820.59,7899.11,16.919999999999998,68886.0
2018-04-13,537286381.88,8022.51,18.0,64178.0
2018-04-14,570527804.56,8376.73,11.88,50026.0
2018-04-15,713471956.84,8079.77,11.16,52494.0
2018-04-16,580880500.84,7921.63,13.86,56538.0
2018-04-17,593500791.64,8189.96,13.5,56111.0
2018-04-18,602099034.89,8301.82,13.5,56720.0
2018-04-19,979994921.45,8877.08,13.68,57013.0
2018-04-20,829073400.66,8935.72,14.22,57190.0
2018-04-21,610183093.43,8823.36,12.06,56176.0
2018-04-22,553892335.42,8968.25,11.52,59404.0
2018-04-23,1276464750.74,9655.77,14.4,59885.0
2018-04-24,1779806222.98,8873.62,17.099999999999998,67323.0
2018-04-25,997427934.62,9282.12,15.66,65523.0
2018-04-26,758182407.35,8938.47,13.14,64330.0
2018-04-27,774111704.68,9351.47,11.7,55754.0
2018-04-28,640931911.37,9407.04,9.54,49473.0
2018-04-29,574099218.21,9248.45,9.72,46959.0
2018-04-30,669555436.99,9077.28,11.16,49151.0
2018-05-01,527488395.49,9232.19,10.78,49777.0
2018-05-02,857646889.15,9745.04,10.64,48137.0
2018-05-03,663887678.35,9699.61,12.88,50882.0
2018-05-04,679872376.4,9845.9,11.9,57751.0
2018-05-05,608650204.19,9644.92,11.06,50536.0
2018-05-06,692580062.51,9377.81,10.22,47589.0
2018-05-07,673924125.29,9196.13,12.18,53424.0
2018-05-08,625495066.08,9321.16,11.760000000000002,52302.0
2018-05-09,629850604.12,9032.22,11.2,54594.0
2018-05-10,1176888629.2,8421.0,10.78,53621.0
2018-05-11,783972252.35,8486.67,14.000000000000002,55128.0
2018-05-12,525395861.86,8709.46,9.8,48718.0
2018-05-13,874543293.99,8672.9,9.24,46131.0
2018-05-14,730739738.9,8480.16,11.340000000000002,52460.0
2018-05-15,789660713.22,8344.78,10.78,50376.0
2018-05-16,615539512.71,8071.04,10.78,49167.0
2018-05-17,558167598.76,8247.91,9.94,47708.0
2018-05-18,381458405.45,8249.24,9.8,46685.0
2018-05-19,418898289.02,8533.0,8.260000000000002,40643.0
2018-05-20,463653636.91,8419.65,8.680000000000001,41628.0
2018-05-21,543342369.36,7992.75,9.24,44301.0
2018-05-22,934151146.29,7505.77,10.22,44097.0
2018-05-23,826278113.25,7584.74,13.02,49303.0
2018-05-24,634474356.99,7475.36,12.46,46043.0
2018-05-25,368322782.27,7355.06,9.66,42093.0
2018-05-26,341348321.23,7362.23,8.120000000000001,38020.0
2018-05-27,526854342.95,7118.88,8.82,43809.0
2018-05-28,634849312.09,7474.75,9.24,44801.0
2018-05-29,505870974.98,7393.02,10.080000000000002,46903.0
2018-05-30,458223966.12,7502.15,9.1,51863.0
2018-05-31,458687659.47,7530.55,8.82,47154.0
2018-06-01,362414878.61,7643.26,6.890000000000001,45316.0
2018-06-02,332313005.46,7719.75,6.76,41760.0
2018-06-03,427448262.3,7503.2,6.76,41999.0
2018-06-04,440337235.4,7629.4,6.890000000000001,46104.0
2018-06-05,396116252.65,7661.79,7.15,46860.0
2018-06-06,342475552.09,7700.11,6.76,45323.0
2018-06-07,310119047.41,7627.52,6.76,48259.0
2018-06-08,218013881.09,7513.69,6.63,46310.0
2018-06-09,895514425.38,6773.72,6.37,38889.0
2018-06-10,482788065.15,6887.37,8.58,40585.0
2018-06-11,509372466.34,6556.94,13.0,45487.0
2018-06-12,797087281.14,6310.43,9.75,46551.0
2018-06-13,620296377.11,6643.26,11.83,51652.0
2018-06-14,379228601.07,6396.71,9.88,47079.0
2018-06-15,232802782.59,6503.1,7.800000000000001,39786.0
2018-06-16,224575526.46,6457.78,6.76,36471.0
2018-06-17,430241689.13,6714.82,6.5,37164.0
2018-06-18,370797057.99,6741.28,7.67,46282.0
2018-06-19,400530201.24,6761.27,7.28,45018.0
2018-06-20,295690715.67,6720.64,7.15,41009.0
2018-06-21,862826624.25,6051.47,6.76,38835.0
2018-06-22,350697378.49,6166.54,8.58,41721.0
2018-06-23,667479078.32,6157.78,7.67,36776.0
2018-06-24,492834172.99,6260.35,8.58,36953.0
2018-06-25,391396653.43,6088.39,8.06,42286.0
2018-06-26,383457137.86,6141.57,7.28,43429.0
2018-06-27,385907044.98,5871.28,6.890000000000001,40206.0
2018-06-28,554799001.51,6203.8,6.890000000000001,41574.0
2018-06-29,419284677.69,6385.38,9.1,41392.0
2018-06-30,259708490.63,6339.04,7.800000000000001,35882.0
2018-07-01,465915661.24,6615.66,7.0200000000000005,32183.0
2018-07-02,356390898.98,6509.58,8.06,40449.0
2018-07-03,412202352.61,6590.06,7.54,43042.0
2018-07-04,421189063.01,6534.81,7.28,40065.0
2018-07-05,310759733.14,6602.02,7.54,38128.0
2018-07-06,277167900.06,6758.08,7.0200000000000005,38468.0
2018-07-07,268455446.1,6707.38,5.98,32273.0
2018-07-08,328316145.78,6668.84,6.76,31005.0
2018-07-09,470432142.71,6306.85,6.76,37804.0
2018-07-10,327667754.35,6394.36,7.28,39826.0
2018-07-11,409078182.65,6253.6,6.63,39901.0
2018-07-12,319802271.97,6229.83,7.28,39007.0
2018-07-13,174416786.37,6268.75,7.0200000000000005,37794.0
2018-07-14,218543291.78,6364.26,6.37,30839.0
2018-07-15,494264915.91,6740.55,6.11,32485.0
2018-07-16,799401451.35,7326.7,7.28,41799.0
2018-07-17,788460811.94,7383.39,10.01,45432.0
2018-07-18,522544440.45,7477.5,11.83,42923.0
2018-07-19,603034414.79,7333.93,8.84,39629.0
2018-07-20,297440355.21,7405.4,8.32,38529.0
2018-07-21,355565264.85,7398.64,7.28,33267.0
2018-07-22,745533303.01,7718.0,7.0200000000000005,32189.0
2018-07-23,1166560702.13,8395.82,8.450000000000001,39877.0
2018-07-24,736530740.43,8170.23,13.0,48202.0
2018-07-25,643953970.45,7937.25,11.7,41673.0
2018-07-26,646256012.09,8182.89,9.23,39978.0
2018-07-27,295872316.42,8230.87,9.23,37373.0
2018-07-28,280233415.98,8216.78,7.54,31763.0
2018-07-29,681120739.99,8176.06,7.15,32179.0
2018-07-30,765186307.24,7735.3,8.32,37855.0
2018-07-31,595404848.88,7610.9,8.58,38962.0
2018-08-01,424093581.76,7542.34,8.64,39603.0
2018-08-02,586982505.83,7417.6,8.04,37572.0
2018-08-03,534002935.97,7017.89,8.28,39186.0
2018-08-04,368914046.39,7042.39,8.04,33342.0
2018-08-05,410408444.75,6945.78,7.56,30523.0
2018-08-06,575690006.27,6723.21,8.28,35064.0
2018-08-07,838853615.89,6285.02,8.52,34996.0
2018-08-08,575748446.38,6543.24,11.64,36169.0
2018-08-09,639457019.98,6153.41,9.36,34503.0
2018-08-10,545722619.11,6242.54,8.52,34108.0
2018-08-11,366460108.69,6322.92,8.76,29578.0
2018-08-12,452431672.68,6263.2,7.56,28188.0
2018-08-13,759847789.73,6199.6,8.64,31628.0
2018-08-14,852103141.83,6274.22,12.0,36996.0
2018-08-15,454679037.36,6323.81,9.6,35084.0
2018-08-16,477089455.56,6591.16,8.64,33037.0
2018-08-17,336744293.81,6405.71,7.92,32168.0
2018-08-18,253984821.8,6502.18,7.199999999999999,27953.0
2018-08-19,397981291.82,6269.9,7.08,26854.0
2018-08-20,396746063.37,6491.11,7.439999999999999,33467.0
2018-08-21,764005011.18,6366.13,8.04,33425.0
2018-08-22,340811486.77,6538.95,8.879999999999999,32026.0
2018-08-23,382456858.97,6708.96,7.8,33815.0
2018-08-24,258296664.16,6749.56,7.56,29804.0
2018-08-25,265820591.17,6720.6,7.08,26122.0
2018-08-26,405769271.5,6915.73,6.84,23840.0
2018-08-27,487789642.0,7091.38,7.439999999999999,28754.0
2018-08-28,356139022.3,7052.0,9.24,33359.0
2018-08-29,425475685.56,6998.76,8.28,31756.0
2018-08-30,349131152.81,7026.96,7.8,31447.0
2018-08-31,300301833.39,7203.46,7.68,32099.0
2018-09-01,447453370.83,7301.26,7.08,30166.0
2018-09-02,309327793.27,7270.05,7.08,29111.0
2018-09-03,343762001.58,7369.86,7.199999999999999,34835.0
2018-09-04,797851163.66,6705.03,7.8,35005.0
2018-09-05,823309044.3,6515.42,10.32,35456.0
2018-09-06,344487244.01,6411.78,12.0,37078.0
2018-09-07,317380272.09,6200.16,8.4,33033.0
2018-09-08,244400344.41,6249.07,7.08,28446.0
2018-09-09,320435279.61,6324.43,6.84,30519.0
2018-09-10,324512939.85,6295.54,7.08,33868.0
2018-09-11,332537236.17,6337.11,7.8,32809.0
2018-09-12,425090869.76,6492.0,8.28,29716.0
2018-09-13,377989402.01,6486.01,7.92,32269.0
2018-09-14,208349557.0,6522.08,7.319999999999999,31041.0
2018-09-15,200545603.1,6502.44,6.48,27319.0
2018-09-16,399675966.34,6261.48,6.24,26995.0
2018-09-17,348485895.37,6346.44,6.72,31037.0
2018-09-18,452379323.08,6398.8,6.84,30885.0
2018-09-19,301619960.91,6505.9,6.84,31000.0
2018-09-20,569642976.25,6762.06,6.84,32268.0
2018-09-21,261159308.22,6716.6,7.439999999999999,34302.0
2018-09-22,169080003.37,6702.7,6.6,27695.0
2018-09-23,324660682.66,6583.53,6.48,29057.0
2018-09-24,420279170.44,6437.74,6.6,32186.0
2018-09-25,264402806.65,6462.6,6.6,33771.0
2018-09-26,345096700.08,6686.13,6.72,32810.0
2018-09-27,497340510.07,6635.38,6.72,31898.0
2018-09-28,245055396.51,6603.75,6.6,29550.0
2018-09-29,174302164.09,6623.71,5.88,28728.0
2018-09-30,256959931.63,6594.98,5.88,27646.0
2018-10-01,267166277.79,6525.47,7.300000000000001,31878.0
2018-10-02,306385346.59,6492.26,7.9,31648.0
2018-10-03,277614018.45,6579.79,7.7,31711.0
2018-10-04,262562344.98,6632.87,7.7,34224.0
2018-10-05,162722103.98,6589.94,7.300000000000001,34221.0
2018-10-06,179378859.39,6601.15,6.7,29246.0
2018-10-07,313507433.75,6650.07,6.4,28503.0
2018-10-08,213976678.23,6631.79,7.5,37692.0
2018-10-09,323664963.18,6581.07,7.5,35538.0
2018-10-10,654924117.8,6209.47,7.9,33842.0
2018-10-11,289840137.45,6250.85,10.0,32278.0
2018-10-12,137705035.59,6267.27,8.200000000000001,28937.0
2018-10-13,215422888.18,6277.73,7.300000000000001,27760.0
2018-10-14,1190524168.21,6612.36,7.300000000000001,28150.0
2018-10-15,324232509.78,6583.05,9.0,35275.0
2018-10-16,220418636.64,6574.52,8.200000000000001,35006.0
2018-10-17,331761115.45,6488.72,7.800000000000001,33145.0
2018-10-18,237855085.41,6469.28,7.7,30155.0
2018-10-19,127185847.78,6490.56,7.4,28097.0
2018-10-20,105283929.06,6509.87,7.0,23204.0
2018-10-21,202766914.4,6483.23,6.800000000000001,22298.0
2018-10-22,220913293.6,6470.22,7.2,30300.0
2018-10-23,222068131.83,6476.25,7.300000000000001,30702.0
2018-10-24,231214963.95,6462.77,7.4,29969.0
2018-10-25,215447656.36,6457.21,7.300000000000001,25693.0
2018-10-26,124066466.34,6470.17,7.1000000000000005,25493.0
2018-10-27,109118160.99,6470.74,6.4,20631.0
2018-10-28,342463526.52,6313.91,6.300000000000001,20711.0
